Time,Air Temp degC - min,Air Temp degC - ave,Air Temp degC - max,Air Temp (Canopy) degC - ave,Humidity % - ave,Humidity (Canopy) % - ave,Wind Speed km/h - min,Wind Speed km/h - ave,Wind Speed km/h - max,Rainfall mm - raw,Solar Radiation W/m^2 - ave,ETo mm - computed,Soil Temp degC - ave
19/1/2024,9.2,18.4,28.8,17.6,63.4,73.3,0,2.4,16.5,0,366.8,5.5,27.5
20/1/2024,16.5,27.6,38.3,25.7,35.8,45.4,0,7.2,29.1,0,363.3,5.6,30.3
21/1/2024,14.5,21.4,29.1,21.3,57.2,59.7,0,8.3,26.6,0,378.4,7.9,31
22/1/2024,14.2,21.3,31.3,20.2,52.2,62.1,0,4.7,22.4,0,378.9,6.5,30.7
23/1/2024,15,27.1,38.9,24.2,39.8,53.8,0,4.5,19,0,370,6.3,32.2
24/1/2024,21.5,26.2,30.3,24.8,60.7,70.2,0,2.9,34.1,0,92.8,7.2,31.2
25/1/2024,15.2,21.8,31.1,21.4,65.6,70.4,0,6.1,32.4,0.6,238.1,2.4,30.6
26/1/2024,14.4,19.4,25.3,19.4,63.1,65.4,0,9,35,0,328.6,4.6,28.6
27/1/2024,11,19,27.3,19.2,60.9,63,0,6.5,29.9,0,377.8,5.2,28.9
28/1/2024,11.6,20.4,30.5,19.7,63.9,71.6,0,2.5,16.5,0,366.5,5.8,30
29/1/2024,13.5,25.4,35.7,24,49.7,58.1,0,5.4,32.4,0,364.2,5.7,32
30/1/2024,15,22.7,33.4,22.6,55.9,58.7,0,8.2,29.1,0,372,7.1,32.2
31/1/2024,11.5,20.1,29.2,20.2,55.3,57.5,0.5,8.6,28.2,0,376.4,7,30.5
1/2/2024,13.9,21.8,31.6,21.8,57.8,60.2,0,8.3,29.1,0,371.7,6.5,30.7
2/2/2024,13.9,21.8,31.3,21.6,59.8,63.5,0,5.6,23.2,0,354,7.8,30.7
3/2/2024,12.3,24.3,37.3,22.7,55.3,65.1,0,2.6,17.3,0,361.5,5.9,31.9
4/2/2024,15.2,29.2,41.1,26.9,39.9,50,0,5.2,29.9,0,355.1,6.4,33.4
5/2/2024,14.8,20.9,25.6,21,54.2,55.6,0,9.8,36.6,0,290.9,8,32.2
6/2/2024,10.9,19.2,26.9,19.5,48.1,49.6,0,8.7,34.1,0,367.6,5.3,29.4
7/2/2024,11.5,20.3,28.3,20.5,53.2,55.1,0,6.4,29.1,0,360.8,6,29.4
8/2/2024,12,21.7,30.8,21.7,49,51.9,0,6.3,24.9,0,358.3,6,29.9
9/2/2024,13.1,23,32.9,22.8,49,52.1,0,6.7,26.6,0,352.7,6.4,30.4
10/2/2024,14.9,23,31.9,22.8,47.2,51.4,0,5.4,21.5,0,350.7,6.8,31.1
11/2/2024,12.5,25,37.1,23.3,46.3,55.7,0,2.2,19,0,349,5.9,32.1
12/2/2024,15,26.6,39.2,24.9,49.4,57.4,0,3.3,24.9,0,336.9,6.1,33.1
13/2/2024,17,27.3,40.7,26.6,46.4,48.9,0,11.2,54.2,0,328.2,6.7,33.9
14/2/2024,11.8,18.5,25,19,49.9,51.5,0,6.7,28.2,0,346.8,8.1,30.8
15/2/2024,9.2,19.2,28.3,18.7,45.6,52.1,0,4.2,19,0,339.8,5.4,29.4
16/2/2024,11.5,21.4,31.9,20.4,47.7,56.2,0,3.6,18.2,0,338.2,5.4,29.9
17/2/2024,12.1,24,35.6,22.2,47,58.4,0,2.9,19.8,0,329,5.6,31
18/2/2024,13.3,24.7,34.5,22.8,41.4,53.9,0,3.6,23.2,0,305.7,5.8,31.5
19/2/2024,13.6,23.3,34.2,21.9,51.3,61.4,0,2.9,15.7,0,315.5,5.7,31.6
20/2/2024,13.1,25,34.2,22.3,42.5,57.7,0,4.1,24.9,0,212.4,5.4,30.9
21/2/2024,21.9,29,38.6,26.1,35.9,49.4,0,4.2,19,0,301.8,5.3,32.6
22/2/2024,17.6,30.3,40.8,24.8,39.6,42.6,0,10.5,42.5,0,290.6,6.5,33.8
23/2/2024,13.7,18.4,24.3,18.7,56.3,56.7,0.5,9.3,35,0,255.5,7.9,30.4
24/2/2024,8.3,17.5,28.4,17.7,55.5,58.2,0,3.8,20.7,0,327.1,4.4,28.4
25/2/2024,8.4,22.1,34.1,21.6,46.4,50.1,0,3.9,20.7,0,320.9,5,29.2
26/2/2024,16.5,22,29.7,21.7,55.1,59.2,0,4,17.3,0,202.7,6.3,29.7
27/2/2024,17.8,27.3,38,25.6,38.1,46,0,3.7,24,0,300,3.9,31.3
28/2/2024,20.7,30.2,42.7,19.9,32.9,36.5,0,9.3,44.2,0,222.3,6.7,32.1
29/2/2024,16.6,23.4,32,15,58.5,60.6,0,4.3,19,0,258.9,6.7,31.9
1/3/2024,15.7,23.7,33.8,22.3,52.7,53.7,0,6.3,24.9,0,273.7,4.9,31.6
2/3/2024,15.9,20.9,27.9,21.1,55.4,57,0,5.8,27.4,0,263.1,5.4,30.8
3/3/2024,11.1,19.2,27.6,19.5,49.2,50.3,0,5.6,22.4,0,304.4,4.8,29.1
4/3/2024,11.2,18.4,29.1,18.5,52.2,55.8,0,3.9,18.2,0,289.8,5.2,28.5
5/3/2024,7.5,21.4,35.3,20.2,42.4,49,0,1.7,16.5,0,296.8,4.6,28.8
6/3/2024,16,25.8,35.8,19.9,38.7,44.2,0,3.9,22.4,0,249,5.1,30.2
7/3/2024,16.5,24.2,33.9,14.2,53.7,55.6,0,4,20.7,0,275.9,5.6,30.9
8/3/2024,14,25.3,37.2,14.6,43.8,51.6,0,2.4,15.7,0,279.4,5.1,31.3
9/3/2024,18.4,30.1,40.2,18.1,33.3,38.4,0,4.8,24,0,258.4,5.3,32.3
10/3/2024,21.9,30.2,37.8,18.9,32,36.2,0,4.6,24,0,278.9,6.2,33.3
11/3/2024,19.2,29,38.8,19.2,35.6,39.9,0,3.8,27.4,0,256.6,6.1,33
12/3/2024,18.5,29.8,40.4,19.7,35.4,39.5,0,3.5,27.4,0,260,5.5,33.2
13/3/2024,21.2,27.5,35.8,18.7,47.2,47.8,0,5.7,22.4,0,239.3,5.9,33.3
14/3/2024,17,21,23.3,17.3,68.7,67.4,0,5,22.4,0.2,95.8,5.5,30
15/3/2024,15.3,20.3,26.2,9.3,66.5,68.9,0,3.6,19.8,0.2,159.6,2.4,27.5
16/3/2024,17,24.1,33.3,11.1,67.3,73.3,0,3.6,35,10.4,239.1,2.9,28.9
17/3/2024,20,23.6,30.4,11.2,73.5,76.7,0,4.9,29.1,0,211.6,4.7,27.5
18/3/2024,17.6,25.8,33.9,10.4,63,66.9,0,3.9,21.5,0,274.8,4.1,28.9
19/3/2024,16.4,21.7,28.3,9.6,64.3,64.1,0.5,9.3,31.6,0,229.5,5.2,29.4
20/3/2024,10.3,16.2,22,7.8,51.3,52.3,0,6.4,26.6,0,279,4.6,26.2
21/3/2024,7.9,14.8,23.7,10.7,49.8,52,0,4.5,24,0,279.7,4.5,24.3
22/3/2024,7,17.5,26.9,11.8,50.4,51.8,0,4.4,20.7,0,272,4.1,24.4
23/3/2024,11.1,18.1,25.6,18.4,54.2,54.7,0,6.5,28.2,0,267.1,4.8,24.9
24/3/2024,8.5,16,23.7,16.4,57,57.6,0,6,29.1,0,276.6,4.5,24.2
25/3/2024,7.6,16.3,26.2,16.5,65.8,66.7,0,3.1,19,0,260.6,4.2,24.3
26/3/2024,9.4,17.1,25.7,17.4,65.9,65.6,0,4.2,19.8,0,261.8,4,24.5
27/3/2024,9.6,17.6,25.9,17.9,62.3,63.1,0,4.1,19.8,0,256.1,4.1,24.5
28/3/2024,10.4,17,26.1,17.4,59.5,60.6,0,4,19,0,253.2,4.3,24.5
29/3/2024,5.9,17.8,32.2,17.4,59.9,64.5,0,1.4,13.1,0,243.7,3.9,24.6
30/3/2024,13.1,22.8,34.4,21.7,46.3,53.7,0,2.1,16.5,0,225.6,4.2,26.4
31/3/2024,14.7,24.9,36,23.9,52.5,58.1,0,2.9,23.2,0,216.5,4.2,28.1
1/4/2024,15.6,21.3,27.9,21.2,80.3,82.3,0,5.6,31.6,14.8,92,4.5,26.4
2/4/2024,11.8,16.3,21.2,16.5,73.2,73.7,0,8.8,36.6,0.4,183.7,5.2,20.7
3/4/2024,8.5,14.6,20.8,14.9,75.4,75.8,0,3,23.2,0,161.7,2.8,20
4/4/2024,9.8,15.6,21.9,15.9,68.9,70.1,0,4.2,21.5,0,198.9,2.6,21
5/4/2024,8.5,16.6,23.7,16.7,60.4,62.2,0,4.8,19.8,0,236.2,3.2,21.4
6/4/2024,12.1,18,24.5,18,64.8,65.9,0,5.6,23.2,0,144.1,3.8,22.6
7/4/2024,11.7,16.6,22.5,16.8,67.3,67.6,0,7.5,29.1,0,199.5,7.4,22
8/4/2024,8,15,22.2,15.3,70,69.9,0,5.4,31.6,0,188.4,3.2,21.3
9/4/2024,8.1,13.5,19.5,13.7,64.6,65.3,0,6.3,25.7,0,166,3.2,20.3
10/4/2024,4.8,13.4,20.5,13.7,68.2,68.2,0,4.3,22.4,0,175.3,2.7,19.1
11/4/2024,7.8,14.1,21.1,14.4,71.1,71.4,0,3.7,19.8,0,156.2,2.8,19.4
12/4/2024,6.7,13,20.5,13.4,70.9,70.8,0,3.2,22.4,0,186.4,2.6,19.1
13/4/2024,4.5,12.3,21.2,12.8,73.8,73.7,0,2,14.8,0,219.9,2.8,19.4
14/4/2024,4.6,13.4,24,13.5,69.7,71.4,0,1.5,14,0,201.3,3,19.6
15/4/2024,6.4,14.7,25.3,14.7,68.7,70.9,0,2,19.8,0,201.8,2.9,20.3
16/4/2024,8.1,15.8,23.5,16.1,69,69.3,0,3.4,16.5,0,191.2,3.3,20.9
17/4/2024,8.1,14.4,20.5,14.7,70.1,69.9,0,5.5,33.3,0,198.6,3.1,20.1
18/4/2024,7.8,13.9,19.6,14.2,70.9,70.8,0,6.5,27.4,0,168.7,3.1,19.4
19/4/2024,10.3,14.8,19.4,15.1,68.3,68.6,0,6.8,29.1,0.4,160.3,3,19.7
20/4/2024,7.9,13.8,21.9,14.3,66.3,66,0,4.5,21.5,0,206.1,2.7,19
21/4/2024,3.5,12.1,22.6,12.4,73,73.2,0,1.8,15.7,0,204.4,3,18.8
22/4/2024,1.8,14,26.5,13.6,59.4,62.6,0,2.3,17.3,0,202,2.9,18.6
23/4/2024,6.5,17.6,28.4,17.5,53.2,54.3,0,8.4,36.6,0,170.1,3.5,19.5
24/4/2024,5.4,12.4,18.7,12.7,64.3,64.3,0,5.3,24.9,0,188.5,3.9,19.2
25/4/2024,3.5,11.9,20.2,12.4,74.2,73.3,0,4.8,23.2,0,134.1,2.8,18
26/4/2024,4.4,10.5,17.8,11,76,75.2,0,3.1,21.5,0,167.1,2.3,17.6
27/4/2024,0.4,10.2,20,10.5,71.7,72.7,0,1.6,15.7,0,187.2,2.3,17
28/4/2024,2.5,12.1,23.6,12.4,62.6,63.5,0,2.5,19.8,0,178.1,2.5,17.5
29/4/2024,7.4,15.1,22.5,15.3,62.4,63,0,4.2,22.4,0,131.1,2.9,18.2
30/4/2024,5.8,11.4,17.5,11.9,60.1,59.9,0,6,25.7,0,187,2.8,18.2
1/5/2024,4.7,11.9,19.8,12.2,67.4,67.2,0,5.3,22.4,0,181.4,2.8,16.9
2/5/2024,8.4,14,22.3,14,60.1,62.7,0,5.8,19.8,0,138.1,3.2,17.5
3/5/2024,7.2,13.2,21.1,13.5,65.4,65.7,0,3.8,21.5,0,165.6,2.7,17.6
4/5/2024,8.8,14.8,22.1,15.1,68.2,68.4,0,3.4,24.9,0,147.4,2.6,18.3
5/5/2024,7.6,14.6,23.3,14.7,59.4,61.5,0,3.1,22.4,0,163.7,2.6,18.2
6/5/2024,6.8,13,22.2,13.5,71.9,70.5,0,3.1,19,0,162.1,2.9,18
7/5/2024,5.6,13.2,23,13.4,66.3,67.8,0,2.8,18.2,0,168,2.6,17.5
8/5/2024,7,13.6,23,13.7,60.3,62.8,0,3,18.2,0,155.5,2.8,17.4
9/5/2024,6.3,13.2,22.6,13.3,68.4,69.8,0,2,12.3,0,121,2.6,17.1
10/5/2024,6.1,13.6,21.9,13.9,70.3,69.8,0,3.6,19,0,157.4,2.1,17
11/5/2024,10,14.2,19.7,14.6,81.6,80.9,0,4.9,20.7,0,91.6,2.7,17.8
12/5/2024,9.8,14,21.9,14.5,81,79.8,0,3.4,17.3,0,148.6,1.8,18.2
13/5/2024,4.5,12.4,22.1,12.8,77.5,76.5,0,2,19.8,0,151.7,2.3,17.6
14/5/2024,5.2,11,19.8,11.5,81.8,80.4,0,1.4,12.3,0,144.4,2.4,17.2
15/5/2024,2.4,11.8,21.5,11.9,69.7,71.6,0,1.5,10.6,0,147.9,2.1,16.5
16/5/2024,3.6,11.2,21.7,11.4,72.5,73.6,0,1,11.4,0,140.4,2.3,16.7
17/5/2024,4.3,12.5,21.5,12.9,71.9,71.5,0,4.4,25.7,0,152.2,2.2,16.4
18/5/2024,3.1,8.8,15.9,9.4,71,69.8,0,4.4,25.7,0,159.4,2.6,15.9
19/5/2024,-0.2,9.6,15.8,9.9,75.3,74.2,0,4.9,25.7,0,60.8,2.1,14.1
20/5/2024,9.4,13.1,17.8,13.4,72.5,72.7,0,5,23.2,0,129.4,1.5,15.8
21/5/2024,2,7.8,13.7,8.4,85.8,83.7,0,3,18.2,0.2,65.7,2,14.7
22/5/2024,-0.3,6.7,16.4,7.4,80.8,78.9,0,1.5,13.1,0,149.1,1.1,13.5
23/5/2024,-0.1,7.7,17.9,8.3,78,77.1,0,1.1,10.6,0,133,2,13.4
24/5/2024,2.3,8.2,17.3,8.7,78.2,77.8,0,1.4,12.3,0,102.3,1.9,13.3
25/5/2024,0.4,7.7,18.3,8.2,78.3,77.4,0,1.2,13.1,0,130.8,1.6,13.3
26/5/2024,-0.7,9.8,21.1,9.9,69.5,70.4,0,1.6,13.1,0,156.2,2,13.2
27/5/2024,1.1,11.3,23.1,11.2,65.7,67,0,1.6,14,0,141.7,2.2,13.8
28/5/2024,2.3,12,21.7,11.9,56.1,57.7,0,3.4,17.3,0,140.8,2.4,14.2
29/5/2024,6.7,14.4,23.3,14.3,49.6,51.1,0,6.3,23.2,0,137.9,2.8,14.5
30/5/2024,10.7,14.8,18.9,14.9,75.9,76.7,0,7.2,29.9,11.2,16.1,3.6,14.8
31/5/2024,5.9,11.3,17.5,11.6,83.1,82.6,0,5.4,26.6,0.8,118.9,0.9,13.4
1/6/2024,1.9,8.2,15.4,8.8,85.1,84.3,0,2.3,19,0,136.9,1.7,12.2
2/6/2024,0.5,6.7,13.7,7.3,81.4,80.2,0,3.2,23.2,0.2,151.5,1.8,11
3/6/2024,-1.5,5.4,11.5,5.8,83,82.3,0,2.1,12.3,0,73.8,1.9,9.5
4/6/2024,5.5,9,14.6,9.4,75.7,75.9,0,2,17.3,0,67.8,1.2,10.6
5/6/2024,4.9,10.5,17.3,10.9,74.4,73.8,0,3.4,19,0,126.6,1.3,12.2
6/6/2024,7.3,11,16.4,11.4,81.4,80.7,0,4.7,22.4,0,123.8,2.1,13.2
7/6/2024,2.1,9,16.3,9.5,85.6,83.9,0,3.8,21.5,0.2,127.9,1.7,12.6
8/6/2024,4.3,9.4,14.7,9.8,86.1,85.3,0,3.6,19,0.2,72.3,1.8,12.4
9/6/2024,6.7,12.2,18.8,12.7,76.1,75,0,2.9,18.2,0,114,1.3,13.8
10/6/2024,7.9,14,19.8,14.2,65.3,65,0,3.9,17.3,0,82.5,1.9,14.4
11/6/2024,10.3,16.3,21.5,16.5,59.1,58.4,0.5,9.7,40,0.2,62.2,2.5,15.4
12/6/2024,4.7,11.8,17.9,12.3,76.6,75.1,0,5.3,26.6,0,128,2.1,15
13/6/2024,5.5,10.3,14.9,10.6,76.9,76.8,0,3.2,16.5,0,40.7,2,13.7
14/6/2024,9.4,12.4,18.3,12.7,88.9,89.6,0,4.3,19.8,6.2,89.1,1.3,14.4
15/6/2024,6.8,10,11.5,10.3,96.8,97.2,0,4.7,18.2,2.6,34.9,1.4,13.6
16/6/2024,2,7,13.4,7.6,86,84.5,0,2.6,20.7,0.2,131.7,0.8,11.4
17/6/2024,-0.6,6,13.4,6.7,86.7,84.1,0,1.2,10.6,0,127.4,1.7,10.1
18/6/2024,5.1,9.6,15.1,10,77.7,77,0,2.9,14.8,0,75.2,1.6,10.9
19/6/2024,6,11,17.3,11.3,71.8,71.2,0,4.6,21.5,0.2,83.2,1.5,11.6
20/6/2024,3.1,8.7,14.3,9.2,85.2,83.4,0,3.6,18.2,0.4,92.9,1.6,11.7
21/6/2024,3.1,8.3,14.7,9,81.9,79.6,0,3.4,19.8,0,133.4,1.4,11.2
22/6/2024,-0.1,5.2,14.4,6,83.4,80.5,0,1.3,11.4,0.2,136.3,1.7,10.4
23/6/2024,-0.7,6.9,15.2,7.2,80.1,79,0,3.3,21.5,0,108.5,1.8,10
24/6/2024,5.1,9.8,15.2,10.2,68.4,67.2,0,5.3,28.2,0,93.9,1.7,10.8
25/6/2024,5.7,11.7,17.2,12.1,64.3,63.5,0,7.4,34.1,1.2,110.3,2,11.6
26/6/2024,6.8,11.2,16,11.6,73.7,73,0,6.7,34.1,0,118.9,2.2,12
27/6/2024,6.6,11,17.9,11.4,68,66.9,0,3.9,17.3,0,129.7,2.2,12.4
28/6/2024,5.6,13.9,21.2,14.3,47.1,46.1,0,7.1,35,0,124.8,2.3,12.6
29/6/2024,6.3,10.8,14.3,11.1,77.5,78.2,0,4.1,23.2,6,21.1,3.3,13
30/6/2024,3.7,8.4,13.2,8.8,77,76.2,0,5,24,0,115.1,0.7,10.7
1/7/2024,2,7.9,11.5,8.4,74.3,73.2,0,4.2,20.7,0.2,81,1.6,10.3
2/7/2024,1.5,7.7,13,8.3,72.2,70.8,0,4,21.5,0,136.3,1.6,10.8
3/7/2024,0.5,8,15.8,8.4,70,69.5,0,5.8,22.4,0,138.1,1.8,10
4/7/2024,4,9,16.5,9.4,69,68.8,0.5,7.3,22.4,0,142,2.3,10.5
5/7/2024,5.8,10.8,18.1,11.1,68.7,68.2,0.5,8,29.9,0,139.1,2.5,11.5
6/7/2024,5.2,10.8,17.9,11.2,68.7,68.1,1.4,8.8,26.6,0,145,2.4,11.8
7/7/2024,6.8,10.4,15,10.7,83,82.6,1.4,9.2,32.4,3.8,64.1,2.6,11.7
8/7/2024,8.7,11.6,15,11.9,94,94.1,0,3.6,15.7,3.8,55.7,1.3,13.2
9/7/2024,4.7,10.4,17.2,11,88.2,86.4,0,3.8,19,0,114.2,1,12.6
10/7/2024,1.5,10.2,18.3,10.7,78.2,76.4,0,4.7,24,0.2,141,1.7,11.6
11/7/2024,7.5,11.1,12.5,11.4,88.4,88.4,0,7.1,29.9,7.4,35.8,2.4,12.1
12/7/2024,4,9.5,16,10,86.5,85.4,0,4.2,24.9,0.4,131.4,0.8,11.6
13/7/2024,5.7,10.5,15.9,11,83.9,82.5,0,3.4,21.5,0,113.5,1.8,11.6
14/7/2024,4.2,9.7,14.6,10.2,88.3,87.1,0,3,15.7,1.4,112.4,1.7,12.4
15/7/2024,4.3,8.3,13.4,8.6,86.5,86,0.5,6.8,29.9,1.4,106.9,1.6,10.9
16/7/2024,6.2,9.3,13.9,9.6,81,80.5,1.4,10.1,40,0.4,103,1.6,10.7
17/7/2024,5.5,9.6,14.4,9.9,87.8,87.4,0.5,8.3,29.9,0.2,94.9,1.8,10.6
18/7/2024,5.7,8.6,13.4,9,81.1,80.3,0,4.8,22.4,0.4,82.6,1.4,10.9
19/7/2024,7.1,10.9,14.7,11.2,70.7,70.1,0,10.9,53.4,3.2,34.2,1.6,10.4
20/7/2024,7.4,11,15.6,11.3,73.5,72.8,0,12.7,48.3,0.4,114.8,2,10.9
21/7/2024,7,11.7,17.7,12.1,76.4,75.5,0,7.1,30.7,0.4,131.3,1.8,11.4
22/7/2024,5.6,11.9,19.2,12.5,63.8,61.6,0,4.5,26.6,0,139.5,2.5,12.4
23/7/2024,4.6,12.5,20.6,13,51.2,49.9,0,6,29.1,0,160.8,2.4,12
24/7/2024,8.4,14.1,19.7,14.5,50,49.1,0,8.6,29.9,0,89.8,3.3,12.2
25/7/2024,7.3,12.8,17.8,13.2,70.7,69.6,0,7.9,27.4,1,117.9,3.1,13.8
26/7/2024,6.5,11.5,19.9,12.1,65.7,63.9,0,5.2,27.4,0,154.8,2,13
27/7/2024,4.3,9.1,14.7,9.4,69.4,68.9,0,7,35.8,1,104.6,2.9,12
28/7/2024,0.9,7.1,14.1,7.7,76.9,74.9,0,3.6,20.7,0,134.7,1.7,10.8
29/7/2024,-1.6,5.8,15.5,6.5,77.7,75.2,0,1.9,16.5,0,155.3,1.7,10.5
30/7/2024,-0.9,8.8,17.8,9.3,69,67.5,0,3.6,20.7,0,163.9,2.1,10.9
31/7/2024,4.7,9.9,17.5,10.4,69.2,68.1,0,3.8,16.5,0,165.1,2.4,11.7
1/8/2024,2.8,9.5,18.1,9.9,60.8,60.4,0,5.3,20.7,0,156.5,2.4,11.7
2/8/2024,4,11.5,21,11.8,52.3,51.8,0,4.5,24,0,118.3,2.8,11.9
3/8/2024,3.4,9.7,17.6,10.3,74,72.4,0,3,20.7,0,129.9,2.2,12.3
4/8/2024,3.8,9.5,14.8,9.9,72.6,72.1,0,3,16.5,0,67.3,2.1,12
5/8/2024,3.2,9.5,15.7,10,80.2,78.8,0,1.3,11.4,0,80.5,1.3,12.6
6/8/2024,0.9,8.4,18.4,9.1,77.9,75.6,0,2.9,29.9,0,160.7,1.3,11.9
7/8/2024,0.5,9.9,19.5,10.2,70.1,69,0,3.5,24.9,0,158.1,2.3,12.5
8/8/2024,4.7,10.5,17.6,11,74.1,72.8,0,4.5,22.4,0,66.7,2.6,12.3
9/8/2024,1.6,8.3,18.7,9.1,84.6,81.6,0,1.2,12.3,0,149.2,1.3,12.4
10/8/2024,1.2,9,19.6,9.7,71.7,69.6,0,1.8,14,0,184.3,2,12.7
11/8/2024,-0.1,10.5,21.9,11,68.6,67.2,0,2.9,19.8,0,170.2,2.5,13.1
12/8/2024,8.9,15.2,24,15.4,55.8,55.9,0,5.7,27.4,0,170.3,3.1,14.8
13/8/2024,8.2,15.6,24.5,15.7,52.3,52.8,0,4.5,22.4,0,180.8,3.3,15.8
14/8/2024,8.4,16.9,26.9,17,47.8,48.6,0,3.7,24,0,173.1,3.5,16.6
15/8/2024,11.8,19.7,26.9,19.7,44.7,45.3,0,6.7,30.7,0,120,3.7,17.8
16/8/2024,11.1,14.1,20.8,14.3,75.5,76.1,0.5,11.8,48.3,7,136.7,3.7,16.8
17/8/2024,9.1,12.6,17.2,12.9,81.4,81.1,0.5,11.5,40,0,122.3,2.7,14.5
18/8/2024,5.7,9.9,17.3,10.5,89.6,88.6,0,2.3,12.3,0.2,156.8,1.8,14.8
19/8/2024,5.6,13.2,21.1,13.3,70.4,71.5,0,5.6,25.7,0.6,153.6,2.2,14.7
20/8/2024,11.5,16.2,22.8,16.3,63.7,64.1,0,11.8,45.8,0.6,169.6,3.2,16.6
21/8/2024,11.2,14.4,18.7,14.6,71.4,71.1,0,7.6,28.2,0,105.3,3.2,16
22/8/2024,6.2,13.3,21.3,13.7,71.3,70.6,0,3.7,21.5,0,199.4,2.2,16.5
23/8/2024,11.2,18.8,25.4,18.7,49.1,50.2,0,7.3,35.8,0,91.3,3.2,16.9
24/8/2024,10.7,17.7,25.6,17.7,58.8,59.9,0,3.7,21.5,0,162.4,3,18
25/8/2024,11.8,18.4,26.3,18.5,55.2,55.2,0,13.3,58.4,0,174.6,3.3,19.4
26/8/2024,7.5,14.9,20.6,15.2,69.2,68.7,0,7.5,27.4,0,156.1,4.5,18.6
27/8/2024,7.3,17.5,26.1,17.6,51.9,52.1,0,9.1,36.6,0,201.9,2.6,18
28/8/2024,8.6,15.4,20,15.8,56.8,56.1,0,12.4,44.2,0,190.8,5.2,18.6
29/8/2024,4.3,15.6,24.5,15.9,59,58.4,0,7.7,36.6,0,218.3,3.4,17.5
30/8/2024,12.8,17.6,21.3,17.8,50.5,49.9,1.4,16,48.3,0,210.3,4.9,19.3
31/8/2024,10.6,15.7,21.3,15.9,56.9,56.2,0,14.5,45.8,0,201.5,4.6,18.4
1/9/2024,10.6,16.9,22.3,17.1,48.8,48.5,0,13.6,51.7,0,191,4.5,18.1
2/9/2024,6,13.2,17.9,13.5,53.5,53.3,0,12.9,51.7,0.4,211.5,5,17.9
3/9/2024,1.5,10.5,20.1,10.9,66.4,66.5,0,2.9,23.2,0,214.9,3,16.8
4/9/2024,6.7,18.2,27.1,18,32.2,34,0,7.3,35,0,213.2,3.5,17.8
5/9/2024,20.3,24.8,29.4,20.4,20.7,22.9,0,6.8,27.4,0,58.6,5.7,19.8
6/9/2024,11.8,19.3,26.7,19.4,56.7,56.8,0,7.9,31.6,0.2,138.8,4.1,21.2
7/9/2024,4.7,12.7,20.6,13.2,68.4,67.7,0,3.6,24,0.2,232.8,2.7,19.1
8/9/2024,4.2,13.8,22.2,14.2,65.5,64.4,0,8.5,35,0,232.2,3.4,18.5
9/9/2024,6.4,13.8,21.2,14.3,70.9,69.8,0,4.3,26.6,0,203.6,3.7,19.2
10/9/2024,3.8,13.5,24.2,13.5,69.3,72.8,0,2.4,19,0,215.6,2.8,18.6
11/9/2024,8.1,13.9,21.9,14,68.2,68.8,0,8.9,37.4,0,179.1,3.4,19.3
