Time,Air Temp degC - min,Air Temp degC - ave,Air Temp degC - max,Air Temp (Canopy) degC - ave,Humidity % - ave,Humidity (Canopy) % - ave,Wind Speed km/h - min,Wind Speed km/h - ave,Wind Speed km/h - max,Rainfall mm - raw,Solar Radiation W/m^2 - ave,ETo mm - computed,Soil Temp degC - ave
11/02/2020,16.4,22.2,30.2,22.3,66.3,66.9,0,11.6,35.2,0,326.5,6.3,24
12/02/2020,17,22.5,28.5,22.4,68,69.4,0,8,26.8,0,192.1,5.7,22.9
13/02/2020,19.1,27.1,36.3,26.8,58.9,61.7,0,5.2,26,0,321.4,4.3,25.6
14/02/2020,18.8,23.6,32.6,23.6,66.5,67,0.8,12.2,40.2,0,307.8,6.3,25.7
15/02/2020,17.5,21.9,28.4,21.8,67.3,68.3,0.8,10.9,30.1,0,248.3,6,23.8
16/02/2020,13.7,20.5,27.6,20.8,61.1,62,0,6.9,22.6,0,335.2,4.8,23.9
17/02/2020,12.5,21.6,32.4,21.6,60.7,62.3,0,4.6,22.6,0,305.7,5,23.8
18/02/2020,16,20.2,25.9,20.3,60.4,60.7,0,16.3,47.8,0,282.3,6.1,23.4
19/02/2020,13.6,18.3,24.3,18.4,60.5,61.7,0.8,10.4,34.3,0,232,5.2,21.4
20/02/2020,9.3,17.3,24.8,17.6,54.7,56.2,0,6.9,31.8,0,296.5,4.3,20.9
21/02/2020,10.8,18.5,26.6,18.8,54.9,55.8,0,7.1,26,0,324.3,4.8,22
22/02/2020,11.7,19.5,28.5,19.6,46.2,48.5,0,5,22.6,0,326,5.3,22.9
23/02/2020,11.3,23.3,34.8,23,44.9,48.5,0,3.1,18.4,0,314.8,5,24.3
24/02/2020,19,27.1,35.2,26.5,44.2,47.4,0,5.4,22.6,0,277.3,5.6,25.8
25/02/2020,15.8,23.9,32.8,24,51.2,52.5,0,7.2,32.7,0,308.2,5.4,25.9
26/02/2020,12.6,18.6,24.3,18.7,60.1,60.7,0,9.3,32.7,0,229.8,6,22.5
27/02/2020,7.8,16.2,24.6,16.7,55.2,56.1,0,7.2,32.7,0,319,4.1,21
28/02/2020,11.5,19.3,26.1,19.5,58.7,59.9,0,5.9,25.1,0,262.9,4.8,21.5
29/02/2020,11.8,20.5,30.2,20.6,59.3,61.8,0,3,21.8,0,298.9,4.3,23.2
01/03/2020,13.4,25.2,36.2,24.9,45.3,46.8,0,10.5,50.3,0,297.7,4.6,24.2
02/03/2020,14.4,19.4,25,19.5,55.1,56,0,8.6,30.1,0,249.1,6.9,22.9
03/03/2020,12.4,17.6,24.5,17.5,48.6,51.4,0,6,31.8,0,181.5,4.8,20.4
04/03/2020,14.3,16.1,18.7,16.3,85.1,86.3,0,4.1,16.7,10,52.4,3,19.6
05/03/2020,14.5,17.7,21.8,17.9,79.2,80.3,0.8,9.2,29.3,0.2,142.1,1.1,19.3
06/03/2020,13.4,18.2,24.8,18.3,69.8,71.2,0,6.2,24.3,0,219.7,2.7,19.7
07/03/2020,10.4,17.6,24.7,17.9,59.2,60.6,0,5.3,26,0,302,3.6,21.1
08/03/2020,11.5,18.7,26.3,18.9,56,57.3,0,6.2,23.4,0,303.8,4.4,21.9
09/03/2020,12.9,18.8,26.9,18.8,55.6,58.1,0,5.1,23.4,0,283.3,4.8,22
10/03/2020,15.1,22.4,32.1,22.2,50.4,53.2,0,4.8,20.9,0,274.2,4.5,23.1
11/03/2020,16.7,25.5,32.7,24.9,48.7,51.7,0,5.3,20.9,0,240.6,4.7,24.5
12/03/2020,19.3,26.9,34.4,26.2,39.2,41.9,0,5.9,25.1,0,258.9,5.1,24.9
13/03/2020,12.9,22.4,28.3,22.5,50.7,51.2,0,12.5,49.5,0,278.4,5.8,24.2
14/03/2020,7.4,15.8,23,16.2,46.4,47,0,9.4,29.3,0,293.8,5.1,20.9
15/03/2020,9.1,16.4,24.5,16.8,52.2,53.4,0,6.9,26,0,287.3,4.7,20.6
16/03/2020,10.6,19,28.2,19,48.7,51.5,0,4.9,24.3,0,267.5,4.3,21.4
17/03/2020,14.8,23.9,33.4,23.4,37.1,40,0,5,36,0,257.9,4.4,22.6
18/03/2020,18.2,26.7,36.4,26.1,36.1,38.5,0,5.1,29.3,0,246.4,5,23.8
19/03/2020,17.6,26.6,37.4,26.2,35,36.4,0,8.8,37.7,0,206,4.9,23.3
20/03/2020,12.9,19.4,26.4,19.6,60.3,60.2,0,8.2,36,0,261.2,5.7,22.2
21/03/2020,9.3,17.7,26,18.2,61.4,61.6,0,5.1,23.4,0,256.5,4,21.6
22/03/2020,10.8,17.1,23.9,17.3,59.6,60.5,0,6.1,27.6,0,219.6,3.8,20.7
23/03/2020,9,15.4,22.7,15.8,47.3,49,0,5.6,22.6,0,255.7,3.8,19.8
24/03/2020,10.5,16.1,18.8,16.2,55.8,57.7,0,4.3,15,0,90.9,3.5,18.4
25/03/2020,9,15.9,22.6,16.3,53,53.7,0,6.2,25.1,0,256,2,18.9
26/03/2020,6.8,15.1,24.9,15.7,57.1,57.5,0,3.9,19.3,0,255.4,3.6,19.2
27/03/2020,6.3,17.8,28.8,18,59.3,60.7,0,1.8,20.1,0,218.6,3.2,19.8
28/03/2020,12.9,22.8,31.8,22.4,48.7,51.9,0,4.5,26,0,215.7,3.2,21.1
29/03/2020,16.1,21.4,25.2,21.2,59.1,61,0,5.8,31,0.2,78.9,4.4,20.7
30/03/2020,10.6,17.2,24.5,17.5,62.7,62.9,0,5,25.1,0,253.4,2.1,20
31/03/2020,6.3,16.2,25.7,16.6,64.8,66,0,2,23.4,0,243.3,3.3,19.9
01/04/2020,10.5,13.7,15.2,14,84.9,86.5,0,2.9,29.3,9.8,30.9,3,17.9
02/04/2020,14.2,17.4,23.2,17.7,80.3,82.4,0,4.1,19.3,0.2,196.4,0.9,19.2
03/04/2020,13.8,20.3,28.5,20.2,66.1,67.5,0,10.7,56.1,4,201.8,2.8,19.9
04/04/2020,11.6,14.7,20,14.9,72.1,73.5,0.8,14.5,41.9,0.4,173.5,4.2,17.4
05/04/2020,10.9,16.3,21.6,16.5,71.8,72,0.8,12.3,36.9,0,191.3,2.7,16.8
06/04/2020,11.6,15.2,20.7,15.5,78.1,79.5,0,2.9,16.7,0.8,137.5,2.7,17.7
07/04/2020,10.7,15.1,21.7,15.3,65,67.8,0,2.3,13.4,0,151.6,1.9,17.3
08/04/2020,7.7,14.7,21.2,15.1,64,64.8,0,4.7,22.6,0,229.2,2.1,17.5
09/04/2020,9.3,15.7,23.3,16.2,71.7,71.6,0,3.9,18.4,0,194.7,2.9,17.8
10/04/2020,8.7,17.3,25,17.6,57.5,57.8,0,5.6,29.3,0,185.4,2.4,18.1
11/04/2020,9.1,16.1,20.3,16.2,55.3,55.8,0,12.4,39.4,0,196.2,4,17.9
12/04/2020,4.2,11.6,18.8,12.4,66.6,67.7,0,2.4,24.3,0,211.1,2.8,16.2
13/04/2020,4.4,14.6,24.4,14.9,55.6,58,0,2.8,20.1,0,220.3,2.1,16.6
14/04/2020,7.9,18.8,26.7,18.6,41.3,44.1,0,4.8,18.4,0,207.9,2.9,17.8
15/04/2020,12.4,21.3,29.4,20.9,35.7,37.7,0,4.9,27.6,0,155.9,3.4,18.2
16/04/2020,9.4,18.3,24.3,18.5,56.4,56.4,0,8.9,36,0,172.1,3.6,18.5
17/04/2020,6.4,13.3,20.1,13.7,72.3,72.5,0,3.8,27.6,0,137,2.6,16.5
18/04/2020,11.8,15.5,20,15.6,68.5,70.1,0,3.9,27.6,0.4,129.6,1.8,16.8
19/04/2020,11,16.7,21.4,16.8,63.7,65,0,4.1,22.6,0.4,143.9,1.9,17.1
20/04/2020,8,18.8,22.8,18.9,54.7,54.7,0,8.7,34.3,0,107,3.1,17.9
21/04/2020,4.7,14.8,24.5,15.3,67.2,67.2,0,4.3,30.1,0,190.1,1.9,16.7
22/04/2020,7.2,14.7,25.1,15.2,76.3,75.8,0,2.1,22.6,0,178.7,2.4,17.6
23/04/2020,9.8,14.9,23,14.8,79.7,82,0,6,44.4,5.2,48.5,2.1,16.7
24/04/2020,11.6,15.5,21.7,15.9,83.8,84.2,0,3.3,17.6,0.2,185.1,1.3,17.4
25/04/2020,10.3,17.7,27.8,17.7,79.7,81.5,0,4.3,46.1,7,152.4,2,17.5
26/04/2020,10,16.3,20.3,16.5,82.6,83.8,0,6.5,31,9.6,156.9,2.3,18.3
27/04/2020,6,12.5,19.5,13.1,79.6,79.6,0,2.5,16.7,0,188.9,1.7,16.4
28/04/2020,10.3,14.1,18.3,14.2,82.4,83.9,0,5.1,22.6,5,53.6,1.9,15.5
29/04/2020,9.9,13,15.2,13.2,91,93.3,0,5.8,25.1,6.8,40.3,1.1,15.5
30/04/2020,8.1,10.8,14.5,11.2,80.1,82.1,0.8,13,44.4,8.2,152.8,0.9,13.7
01/05/2020,8.2,12.2,16.5,12.5,77.4,78.4,4.1,17,55.3,0.8,116.5,2,13
02/05/2020,10.1,13.5,17.5,13.8,80.8,81.6,0,12.9,48.6,1,130.8,1.9,14.5
03/05/2020,4.4,10.2,15.1,11,80.5,79.1,0,2.9,20.9,0,145.5,1.5,13.9
04/05/2020,6.1,11.2,17.1,11.9,77.6,78.9,0,1.7,20.1,0,150.1,1.3,14.3
05/05/2020,4.6,11.5,18.7,12,73.2,74.5,0,4.3,19.3,0,176,1.4,13.9
06/05/2020,6,14.5,22.2,14.6,58.5,59.9,0,6.2,24.3,0,125.8,1.8,13.9
07/05/2020,12.9,18.8,26.4,18.8,41.2,41.8,0,11.8,44.4,0,147.6,3,15.4
08/05/2020,9.8,14.9,20.4,15.2,69.6,70,0,6,26.8,0,140.2,3.1,15.4
09/05/2020,7.3,12.4,16.4,12.8,66.7,67.6,0,12.1,51.9,1.4,157.3,2.3,14.8
10/05/2020,5,9.9,16.9,10.7,80.3,79.6,0,3.2,18.4,0,122.9,1.8,13.5
11/05/2020,2.5,10.1,18.7,10.9,77.2,76.9,0,2.2,30.1,0,161.9,1.2,13.1
12/05/2020,6.7,12.2,19.6,12.6,59.9,60.9,0,4.5,26.8,0,136,1.5,13.3
13/05/2020,7,11.9,16.1,12.3,69.4,69.7,0,5,25.1,0,129.5,1.7,13.6
14/05/2020,1.8,8.2,15.1,9.3,71.7,70.8,0,2.1,15.9,0,157.1,1.4,13.1
15/05/2020,-0.7,6.6,16.1,7.5,76.2,76.4,0,1.7,16.7,0,157.4,1.2,11.7
16/05/2020,-0.4,8.8,19.3,9.5,75,76,0,1.4,15,0,159,1.2,11.5
17/05/2020,2.8,10.8,19.7,11.4,67.6,69.2,0,2.8,20.9,0,158.3,1.3,12.1
18/05/2020,6.3,13.2,22.8,13.3,64.9,66.8,0,4.8,24.3,0,128.2,1.6,12.5
19/05/2020,11.3,16.5,24.5,16.5,55.6,56.4,0,8.9,46.9,0.4,106.7,2.1,13.8
20/05/2020,6.8,11.8,16.7,12.2,71.4,72.5,0.8,10,38.5,3.8,127.8,2.4,13.1
21/05/2020,5.9,9.7,13.4,10.3,78.2,79.3,0,7.5,28.5,0,111.7,1.7,12
22/05/2020,8.4,11.2,13.7,11.7,88.3,88.5,0,4.9,18.4,1,60.3,1.2,12.5
23/05/2020,11.3,12.9,15.7,13.2,87.2,87.7,0,7.9,25.1,0,85.1,0.8,13.7
24/05/2020,9.9,11.3,12.7,11.7,69.3,69.7,0,8,26.8,0,60.8,1.3,12.9
25/05/2020,2.2,9,15.9,10,76.5,75.4,0,2.1,20.1,0,149.2,1.1,12.3
26/05/2020,4,10.9,17.8,11.3,68.8,69.8,0,4.3,21.8,0,107.3,1.1,11.9
27/05/2020,6,11.6,19.2,12.2,67.9,67.8,0,3.6,21.8,0,115.9,1.5,12.7
28/05/2020,3.7,10.1,18.7,10.9,83.8,82.6,0,1.5,15,0,115.1,1.1,12.5
29/05/2020,2.6,11.3,20.3,11.8,70,70,0,3.3,23.4,0,146.5,1,12.3
30/05/2020,5.9,14.2,20.7,14.5,50.9,51,0,9.5,43.6,0,126.1,1.7,12.3
31/05/2020,9.1,12.9,15.7,13.2,67.9,67.9,0,8.3,31,0,84.8,2.5,12.9
01/06/2020,7,9.8,13.5,10.3,80.7,81.6,0,12.3,43.6,4.6,102.7,1.8,12.1
02/06/2020,6.5,11.4,16.3,11.9,86.2,86.8,0,7,32.7,0.2,97.5,1,11.9
03/06/2020,3.1,10.4,13.9,11,77.8,77.4,0,5.1,26.8,0,81,1.2,12.7
04/06/2020,0.9,6.3,14.5,7.5,83.2,81.7,0,1.9,15,0,141.9,0.9,11
05/06/2020,-1.4,6,16.9,7,81.4,80.6,0,1.2,12.5,0.2,143.5,0.9,10.2
06/06/2020,-1.1,7.7,15,8.3,74.9,74.7,0,2.5,14.2,0,115.4,0.9,10
07/06/2020,2.6,7.8,14.3,8.7,74.7,74.9,0,4.4,19.3,0,115.9,1,10.5
08/06/2020,-2.4,4.4,13.3,5.4,79.8,78,0,2,17.6,0,140.9,1,9.4
09/06/2020,-1.8,5.5,15.8,6.3,79.4,78.7,0,1.7,14.2,0,129.1,0.9,9
10/06/2020,-0.7,6.6,17.4,7.7,79.2,78.1,0,0.7,10,0.2,137.1,0.9,9.6
11/06/2020,-2.1,7.4,18.1,8.2,69.7,68.8,0,0.8,10.8,0,132.9,0.9,9.5
12/06/2020,0.4,10,19.3,10.6,69.4,68.9,0,3.8,21.8,0,122.4,1,10.2
13/06/2020,8.6,10.8,14.7,11.3,75,75.3,0,8.7,26,7.2,19.7,1.7,10.6
14/06/2020,6.5,11.5,17.2,12,80,79.7,0,7.9,31.8,0,113.1,0.9,10.9
15/06/2020,10.4,14.7,18.7,15,70.4,69.7,0,8.1,27.6,0,102.2,1.5,12.3
16/06/2020,10.6,14,17.7,14.3,74.5,73.8,0,6.4,24.3,0,79.9,1.5,13.2
17/06/2020,4.5,10.6,16.4,11.3,86.5,85.4,0,2.4,16.7,0,110.7,1,13
18/06/2020,6.3,11.3,18.4,11.8,71.5,71.4,0,6.7,31,0,136.9,1,12.3
19/06/2020,6.8,13.3,22.4,13.8,61,60.5,0,6.4,30.1,0,122.9,1.6,12.1
20/06/2020,5.6,10.9,15.3,11.4,79.6,79.4,0,5.6,31.8,4.4,102.7,1.7,12.1
21/06/2020,6.4,10.4,13.9,11,84.6,84.2,0,10.2,33.5,1.6,91.6,1.3,11.9
22/06/2020,7.2,9.8,14.3,10.4,87.7,87.8,0,11.8,41,1.4,94.7,0.9,11.2
23/06/2020,7.5,11.3,15.1,11.8,86.3,86.1,0,10,31,0.2,62.6,1.1,11.5
24/06/2020,5.7,10.3,13.6,10.9,88.1,88.2,0,1,15,0.4,49.9,0.9,12.3
25/06/2020,3.4,9.8,18.1,10.6,78.2,77.1,0,3.6,26,0.2,132.3,0.6,11.2
26/06/2020,1.1,7.9,15.6,8.7,87,86.4,0,0.2,13.4,0.2,92.1,1.1,10.8
27/06/2020,3,9,17.3,9.8,72.3,72,0,1,12.5,0,116.1,0.8,11.1
28/06/2020,-0.7,6.9,15.5,7.9,73.5,72.6,0,1.2,12.5,0,135,0.9,10.3
29/06/2020,0.5,7.3,14.9,8.2,76.9,76.8,0,3.3,20.1,0,127.6,0.9,9.7
30/06/2020,0.2,9.4,18.9,10.1,65.4,65.6,0,4.2,24.3,0,129.5,1.1,10
01/07/2020,3.6,13.9,24.3,14.4,51.1,50.6,0,9.1,54.5,0,130.3,1.3,10.9
02/07/2020,6.3,10.3,15.7,10.8,73.2,72.9,0,9.2,35.2,0.2,124,3,11.6
03/07/2020,4.7,8.7,15.6,9.5,80.4,80.2,0,8.9,41,0.4,95.6,1.4,10.4
04/07/2020,4.6,9.8,15.4,10.4,86.7,86.6,0,6.6,26.8,0.2,90.7,1.1,10.6
05/07/2020,8.1,10.6,14.5,11.1,82.6,82.7,0,3.7,21.8,0.2,67.1,1,11.7
06/07/2020,7.7,10.9,14.3,11.5,67.1,66.5,0,3.3,20.1,0,108.5,1,12.1
07/07/2020,5.8,10.7,13.2,11.2,68.5,68.3,0,2.3,14.2,0,55.5,1.3,12.3
08/07/2020,3.2,7.4,14.3,8.3,84.5,84.6,0,2.9,21.8,0,108.2,0.8,11.4
09/07/2020,4.6,8.1,15.8,8.9,81.7,82.4,0,4.3,18.4,0,105.2,1,11.2
10/07/2020,2,10.4,19.3,11.1,71.1,70.8,0,2.4,18.4,2.2,118.4,1,11.5
11/07/2020,4.7,8.8,13.7,9.5,88.4,88,0,2.8,18.4,1.4,105,1.2,12
12/07/2020,3.2,8.3,13,9.1,89.5,89.6,0,3.5,17.6,0,61.6,0.9,10.6
13/07/2020,5,9.9,16.8,10.6,77.9,77.4,0,5.8,22.6,0,145.4,0.8,11.1
14/07/2020,1.9,7.6,15.4,8.7,84.1,82.8,0,2,15,0,146.2,1.3,11
15/07/2020,-1.1,5.6,16,6.6,84.6,83.7,0,1.6,15.9,0,143.4,1,10.3
16/07/2020,-0.9,7.2,18.5,8,78,77.3,0,1.1,10.8,0,143.8,1.1,10.4
17/07/2020,-0.9,9,18.5,9.6,70.3,69.8,0,5,20.1,0,149.2,1.2,10.5
18/07/2020,5.3,11,18.5,11.6,53.7,53.2,0,6.2,25.1,0,86.8,1.8,10.7
19/07/2020,4.3,10.6,17.7,11.2,64.2,63.6,0,9.6,46.1,0,121.7,1.8,10.9
20/07/2020,3.6,9.4,15.8,10.1,79.2,79,0,3.9,22.6,0,110.4,1.7,11.2
21/07/2020,0.9,6.6,13.7,7.5,84.1,83.9,0,1.4,13.4,0,105.1,1.1,10.5
22/07/2020,-1.3,5.9,12.8,6.8,84.1,83.8,0,0.7,13.4,0,64.3,0.9,9.6
23/07/2020,-3.4,5.1,14.9,6,79.3,78.5,0,1.5,20.9,0,157,0.7,9.3
24/07/2020,0.7,9.4,18.4,10.1,68.2,68.1,0,4.9,21.8,0,155.1,1.3,10.2
25/07/2020,3,10.2,18.5,10.9,71.6,70.9,0,4.8,27.6,0,149.2,1.7,11.9
26/07/2020,0,9.4,18.4,10.1,73.1,72.2,0,3.6,25.1,0,154,1.4,11.7
27/07/2020,5.7,11.1,17.1,11.6,71.9,71.4,0,8.5,32.7,0,140.3,1.8,12.8
28/07/2020,2.8,8.5,16.6,9.3,78,77.3,0,4.9,17.6,0,144.9,1.8,11.8
29/07/2020,-1.5,8.9,18.6,9.6,78.5,77.8,0,4,21.8,0,159.9,1.3,11.2
30/07/2020,1.3,8.5,16.6,9.3,86.6,85.9,0,1.9,17.6,0.2,96.9,1.5,11.5
31/07/2020,-0.4,9.9,19.8,10.5,69.8,69.6,0,3.6,19.3,0,160.9,1.1,11.4
01/08/2020,3.8,11.3,21.8,12,58.9,58.5,0,3.5,23.4,0,166.3,1.8,12.5
02/08/2020,1.1,11.7,23.3,12.3,55.2,55.1,0,2.2,14.2,0,163.8,1.9,13.2
03/08/2020,4.1,10.1,16.8,10.8,74.7,74.3,0,3.6,20.1,0,114.2,1.8,13
04/08/2020,0.8,7.3,13.7,8.3,70.6,70,0,4.4,25.1,0,178.2,1.4,12.3
05/08/2020,-4.3,4.7,13.7,5.6,71.1,70.5,0,2.4,15.9,0,179.6,1.5,10.5
06/08/2020,-1.5,6.2,13,7,67.9,68,0,5.1,21.8,0,100.3,1.5,9.7
07/08/2020,5.8,7.1,8.3,7.8,85.5,86.2,0,7.9,31.8,10.6,24.8,1.7,9.7
08/08/2020,7.2,8.5,10.5,9.2,89.6,90.8,0,3.4,15,4.2,63.8,0.6,10.5
09/08/2020,6.4,9.6,13,10.2,85.7,85.7,0,4.4,14.2,0,66.9,0.9,10.9
10/08/2020,0.9,9.6,17.5,10.3,80.2,79.1,0,3.4,17.6,0,180.2,0.9,11.5
11/08/2020,9.5,11.6,14.5,11.9,81.9,81.9,0,6.9,25.1,3,44.3,1.9,11.8
12/08/2020,9.1,12.6,18.7,13,85.9,86.2,0,4.7,29.3,2.2,109.2,1.1,12.6
13/08/2020,9.2,13.4,18.4,13.7,78.6,78.5,0,5.5,39.4,1.4,129.5,1.4,13.4
14/08/2020,6.4,12.2,18.7,12.8,81.3,80.5,0,3.4,20.9,0.2,151.1,1.6,13.6
15/08/2020,7.2,11.2,17.2,11.7,83.8,83.3,0,4.7,27.6,0,122.5,1.7,13.3
16/08/2020,6.4,10.4,17.4,11.2,81.4,80.4,0,4.7,23.4,0.2,182.5,1.5,13.4
17/08/2020,3.3,10.7,18.9,11.2,80.4,80.7,0,3.8,26.8,2.2,97.8,1.8,12.8
18/08/2020,4.9,12.1,18.6,12.5,66,66.3,0,7.5,36.9,0.2,152.2,1.4,12.6
19/08/2020,8.1,12.2,16.9,12.6,69.6,69.5,0,18.3,55.3,0.4,173.6,3.1,13
20/08/2020,6.5,10.6,17,11.1,77.5,78,0,11,40.2,1,150.8,2.2,12.5
21/08/2020,6.3,9.4,13.4,10,76.9,77.7,0,12.7,40.2,2,132.1,2.2,11.6
22/08/2020,4.9,8.6,14.1,9.3,75.7,76.3,2.4,14.5,41.9,0.8,171.5,1.8,10.5
23/08/2020,2.6,8.6,15,9.4,76.3,76.3,0,8.1,27.6,0,170.1,2,11.3
24/08/2020,-0.4,6.4,13.9,7.4,81.5,80.5,0,1.8,15.9,0.2,123.5,1.7,10.7
25/08/2020,-1.5,6.7,16.2,7.6,76.9,76.9,0,1.6,15.9,0,200.3,1.3,10.9
26/08/2020,0.1,11,20.7,11.6,59,60.4,0,4.5,24.3,0,212.8,2,11.8
27/08/2020,6.3,14.1,23.7,14.6,51.6,51.7,0,8.9,36,0,211.6,3,13.3
28/08/2020,3.5,11.6,20,12.2,71.3,71,0,2.5,15,0,211,3,14.3
29/08/2020,6.4,16.5,26.2,16.8,36.7,36.8,0,7.2,29.3,0,224,2.6,14.7
30/08/2020,6.8,13.5,18.2,13.7,59,59.1,0,9.3,35.2,0,86.6,4.7,14.5
31/08/2020,1.5,8.2,15.5,9.1,76,75.5,0,3.1,19.3,0,180.3,1.6,13.2
01/09/2020,1.7,11.7,20.1,12.1,51.8,53.4,0,6.7,27.6,0,209.2,2,12.8
02/09/2020,9.2,17.2,25,17.4,42,42.4,0,8.8,33.5,0,212.7,3.8,15.2
03/09/2020,6.5,14.2,21.1,14.5,56,55.9,0,9.9,47.8,0,186.9,3.7,15.2
04/09/2020,6,12.7,20,13.2,65.8,66.3,0,6.6,31,0,176.8,3,14.8
05/09/2020,5,12.7,20.3,13.2,70.7,71.5,0,3.3,24.3,0,180.3,2.6,15.4
06/09/2020,2.6,14.4,25.7,14.7,54.2,55.8,0,4.7,27.6,0,232.1,2.3,15.9
07/09/2020,11.3,20.3,28.9,20.3,29.9,30.5,0,9.9,37.7,0,236.7,4.3,17.1
08/09/2020,12.3,16.7,20.9,16.6,55.2,56.7,0,5.8,31.8,0.2,71,5.4,16.8
09/09/2020,5.6,13.2,20.8,13.5,59.9,62.7,0,4.8,22.6,0,223.6,1.9,16.4
10/09/2020,2,12.5,22.4,13,55.3,56.8,0,4.7,26.8,0,242.7,3,15.7
11/09/2020,9.4,18.8,26.6,18.6,45.3,46.8,0,8,36,0,215.1,3.7,16.6
12/09/2020,12.8,19.3,27.5,19.2,52.4,53.2,0,8.1,31,1.8,197.8,4.5,18.2
13/09/2020,8,13.7,18.9,14,74.8,76.1,0,6.1,22.6,3.6,228.8,3.3,17.6
14/09/2020,6.1,12.8,19.4,13.2,75.3,76.7,0,4.5,19.3,0,153.6,2.8,16
15/09/2020,4.8,12,21.9,12.6,72.5,74,0,2.4,15,0,255.5,2.2,16.3
